Time	Person	xcor	ycor
503	42	21.62098108960582	18.24804305508551
503	43	20.9924655827763	17.883307106665274
503	44	48.699779107916754	1.0000000148457222
503	45	21.082512424748256	18.744273769013112
503	46	21.999999999937764	29.59547642470175
503	47	59.381483798931576	52.231465674821536
503	48	12.452302300325766	32.147643476109
503	49	20.999998543042057	35.00196070108997
503	50	66.03900041719187	31.137589597800968
503	51	56.66322827869143	43.000000000000256
503	52	21.09946784838976	23.530608108486398
503	53	13.283870095747828	5.716419807258992
503	54	2.5876542595067358	1.3050336176665793
503	55	22.40237550894094	13.001083900953954
503	56	61.166414445210236	29.89645248039258
503	57	21.999723188376194	24.395322976478504
503	58	66.571122362398	43.948473203484035
503	59	15.958754350393527	12.000000000012939
503	60	58.48479109336364	43.00000000000001
503	61	21.0246303710655	28.884689571174984
503	62	2.7951839745370757	1.882252591893069
503	63	11.39595236791715	12.858440107499614
503	64	12.553977711329585	12.999998522038824
503	65	61.22181708001691	44.97905846476635
503	66	15.308557855926784	12.999983845676162
503	67	2.6461030241174415	4.5277473605296
503	68	2.9678607910567676	2.961296953647471
503	69	60.28168607623593	51.61283614886422
503	70	7.000000000000001	11.08401570921135
503	71	21.25021421207805	23.005978021894105
503	72	20.965621349257244	20.85222835738055
503	73	71.1139285894431	49.11557014929927
503	74	10.336709780624734	6.673132806430569
503	75	6.806897270033928	9.905336005514378
503	76	61.617442332965524	30.112127496464588
503	77	10.92586194508282	11.334721070828303
503	78	41.266333375400386	52.99998729771508
503	79	25.023891621821388	13.000025171529265
503	80	62.236546232592175	44.36670229891534
503	81	54.49938717982108	1.0000697119860442
504	0	9.606743168262085	7.5769985730453735
504	1	85.99999999791395	33.5659164193499
504	2	52.78942794303814	1.0000000066720425
504	3	61.29684958549433	43.99477099456985
504	4	7.0000020677360855	21.474607390301184
504	5	21.282999810254037	16.88966265916399
504	6	21.000183533859914	24.877558791861954
504	7	21.104175933879745	19.662005772239247
504	8	19.823472456017214	12.966157212375853
504	9	18.39790262565325	12.993990306726465
504	10	9.703623392248554	11.056607728344035
504	11	20.999997725803865	27.4048920283776
504	12	11.854815905048927	7.142420994581629
504	13	16.59626275157216	12.999737872144514
504	14	8.7732437044596	8.90592676972647
504	15	21.592792525187956	20.783564822997484
504	16	50.13727971485646	1.0000000659053658
504	17	72.34401640578429	5.657017240108528
504	18	66	34
504	19	55.24971459410929	29.788294057997366
504	20	67.61214251198167	46.25329491442403
504	21	78	32.25
504	22	2.2778148894347634	2.585909541666175
504	23	2.4805462236566083	1.3376963607337433
504	24	82.21616145585212	54.99986657821292
504	25	20.86300381297406	14.61548886106925
504	26	21.14182414349706	13.60137361763331
504	27	74.4797177731346	1.63202223266491
504	28	60.72476777508808	41.99999783797927
504	29	74.33312013531172	1.2571673398810863
504	30	83.36150251000906	54.998985714398444
504	31	20.866152819166548	22.05249822375842
504	32	77.79252039591996	54.9653010857606
504	33	2.1441131701068707	1.7230261246854095
504	34	21.000350410743913	23.490031307143354
504	35	22.000000000000004	27.51212303028634
504	36	51	38.75
504	37	70.12790876563585	48.0819975393046
504	38	57.22610845549894	13.000411569505825
504	39	44	49.25
504	40	13.790069220847862	12.999998399580852
504	41	13	53
504	42	21.733506033244094	18.471287622901176
504	43	20.976357572207668	17.633826582384277
504	44	48.449779107916754	1.0000000095420047
504	45	21.159280050965005	18.506352076927154
504	46	21.999999999963894	29.34547642470175
504	47	59.61562551722086	52.143843441589674
504	48	12.210918995897362	32.212713441094586
504	49	20.999998906568777	34.75196070109023
504	50	66.03900041719187	31.137589597800968
504	51	56.91322827869143	43.000000000000206
504	52	21.047641721428942	23.775177224615646
504	53	13.460611013382062	5.539607341539493
504	54	2.5876542595067358	1.3050336176665793
504	55	22.152375583613384	13.000890675134034
504	56	61.166414445210236	29.89645248039258
504	57	21.999772784710345	24.145322981398095
504	58	66.66553679408239	44.17995952076805
504	59	15.708754350393527	12.000000000009566
504	60	58.73479109336364	43.00000000000001
504	61	21.01767289358947	28.634786402913413
504	62	2.6278083284189706	1.6965501603350872
504	63	11.291242494617817	12.631425036560177
504	64	12.303977711330475	12.999999189015647
504	65	61.47071033977719	44.95556069368267
504	66	15.058557855945834	12.999986931959999
504	67	2.452484169060445	4.369596360006625
504	68	2.7904836509240334	2.785122749638109
504	69	60.17727653938493	51.385682789623026
504	70	7.000000000000001	10.83401570921135
504	71	21.18987095052253	22.763369920659127
504	72	20.908972415233624	20.608731133014466
504	73	71.29086911115452	49.292182866215384
504	74	10.51217977905115	6.495059002483347
504	75	7.006052115460667	9.7542156973389
504	76	61.617442332965524	30.112127496464588
504	77	10.690754476542926	11.249724140079232
504	78	41.51633337536292	52.999991626072294
504	79	24.773891621896936	13.000019025485894
504	80	61.99178219127742	44.41759988313376
504	81	54.24938718009128	1.0000580885730082
505	0	9.837719340171324	7.481342898827094
505	1	85.99999999883548	33.3159164193499
505	2	52.53942794303814	1.0000000045591066
505	3	61.04685161768142	43.99577900717659
505	4	7.000001717179032	21.22460739030143
505	5	21.050077094016604	16.980475699310087
505	6	21.00013124851516	24.62755879732947
505	7	21.338080899100135	19.75025806538367
505	8	19.57368331610987	12.976422960490353
505	9	18.147904935880835	12.99506506644653
505	10	9.454428546210531	11.036559568625844
505	11	20.9999981304962	27.154892028377926
505	12	12.031805992249762	6.9658579490918076
505	13	16.346262775730157	12.99984777664109
505	14	8.610941273454134	8.71577440742267
505	15	21.672152682913698	21.02063435998135
505	16	49.88727971485646	1.0000000514178646
505	17	72.52065388077918	5.480101434066706
505	18	66	34
505	19	55.24971459410929	29.788294057997366
505	20	67.83230018999767	46.37174573464324
505	21	78	32.5
505	22	2.3915212129574703	2.808554712264932
505	23	2.4805462236566083	1.3376963607337433
505	24	82.46616145223044	54.99990913218853
505	25	20.77909856383454	14.379989584707655
505	26	21.225623935981073	13.365836795077607
505	27	74.39698798450642	1.8679370098060155
505	28	60.97476777508772	41.999998261827706
505	29	74.56637733152273	1.167216906776097
505	30	83.611502194573	54.99938285155939
505	31	20.633414917750912	22.14378387019117
505	32	78.04241723545287	54.972482282837845
505	33	2.3350901511244913	1.5616948111675575
505	34	21.22482997027958	23.379990735758646
505	35	22	27.26212303028634
505	36	51	38.75
505	37	70.30009497881592	48.26324849237991
505	38	57.47610842014514	13.000278615007696
505	39	44	49.5
505	40	13.540069220848375	12.999998905998234
505	41	13.25	53
505	42	21.77806345102088	18.225290394215435
505	43	20.960249561639035	17.38434605810328
505	44	48.199779107916754	1.000000007896581
505	45	21.37486363518606	18.63293690308892
505	46	21.9999999999706	29.09547642470175
505	47	59.69525900566937	51.90686557866252
505	48	11.969535691468959	32.27778340608017
505	49	20.999999270095493	34.501960701090496
505	50	66.03900041719187	31.137589597800968
505	51	57.16322827869143	43.000000000000156
505	52	20.995815594468123	24.019746340744895
505	53	13.637351931016296	5.362794875819994
505	54	2.811968466773856	1.4154108635921938
505	55	21.90237565828583	13.000697449314114
505	56	61.166414445210236	29.89645248039258
505	57	21.999822381044496	23.895322986317687
505	58	66.75995122576677	44.41144583805207
505	59	15.458754350393527	12.00000000000619
505	60	58.98479109336364	43.00000000000001
505	61	21.01071541611344	28.38488323465184
505	62	2.696450659785695	1.9369419870358733
505	63	11.186532621318484	12.40440996562074
505	64	12.231268281439815	12.760806089606454
505	65	61	45.25
505	66	14.808557855964883	12.999990018243835
505	67	2.3740589448933385	4.13221589700611
505	68	2.613106510791299	2.6089485456287465
505	69	60.40363797770891	51.279567290095876
505	70	7.000000000000001	10.58401570921135
505	71	21.429843666324174	22.833463398749334
505	72	20.852323481210004	20.36523390864838
505	73	71.46780963286595	49.468795583131495
505	74	10.688526957523093	6.317853831438638
505	75	7.2052069608874065	9.603095389163421
505	76	61.617442332965524	30.112127496464588
505	77	10.936327248972109	11.202883842882859
505	78	41.76633337535894	52.99999303709138
505	79	24.523891621972485	13.000012879442524
505	80	61.74701814996267	44.46849746735218
505	81	53.99938718036149	1.000046465159972
506	0	9.992040746095004	7.284658116310147
506	1	85.99999999926105	33.5659164193499
506	2	52.28942794303814	1.0000000024461708
506	3	61.03520061877634	44.245507368049985
506	4	7.000001366621978	20.974607390301674
506	5	21.30002430462049	16.985613005154274
506	6	21.234406293260555	24.71482393016925
506	7	21.571985864320524	19.83851035852809
506	8	19.32389417620253	12.986688708604856
506	9	17.89790724610842	12.996139826166594
506	10	9.354050750896835	10.807596038324702
506	11	20.99999853518853	26.904892028378253
506	12	12.208796079450597	6.789294903601986
506	13	16.09626277732829	12.999876044405875
506	14	8.833171969345456	8.601260138426797
506	15	21.75151284063944	21.257703896965218
506	16	49.63727971485646	1.0000000369303634
506	17	72.69738545309443	5.303279627303568
506	18	66	34
506	19	55.24971459410929	29.788294057997366
506	20	68.05245786801366	46.49019655486245
506	21	78	32.5
506	22	2.2825667065800275	2.5835460112330657
506	23	2.4805462236566083	1.3376963607337433
506	24	82.71616144860876	54.99995168616413
506	25	20.69519331469502	14.14449030834606
506	26	20.98606805250092	13.294331699524612
506	27	74.53963129626057	1.662625330616035
506	28	61.22476777508736	41.99999868567614
506	29	74.32660889215397	1.0964278152247378
506	30	83.86150216987859	54.99949396955634
506	31	20.709717264324908	21.905712553339892
506	32	78.29231407498578	54.97966347991509
506	33	2.3350901511244913	1.5616948111675575
506	34	21.184629661436595	23.133244033310714
506	35	22	27.01212303028634
506	36	51	38.75
506	37	70.47228119199599	48.44449944545522
506	38	57.72610838479134	13.000145660509567
506	39	44	49.75
506	40	13.290069220848888	12.999999412415617
506	41	13.5	53
506	42	21.537927455262494	18.15575836173307
506	43	20.976357572207668	17.633826582384277
506	44	47.949779107916754	1.0000000062511571
506	45	21.590447219407114	18.759521729250682
506	46	21.99999999997731	28.84547642470175
506	47	59.944624513819015	51.92466567263056
506	48	11.728152387040556	32.34285337106575
506	49	20.999999633622213	34.25196070109076
506	50	66.03900041719187	31.137589597800968
506	51	57.41322827869143	43.00000000000011
506	52	20.943989467507304	24.264315456874144
506	53	13.814119103924531	5.186008658647869
506	54	2.5894047740325696	1.3015451414745942
506	55	21.652375732958276	13.000504223494193
506	56	61.166414445210236	29.89645248039258
506	57	21.999871977378646	23.64532299123728
506	58	66.85436565745115	44.642932155336084
506	59	15.208754350393527	12.00000000000513
506	60	59.23479109336364	43.00000000000001
506	61	21.00878112029942	28.134890717764428
506	62	2.547309416132848	1.73630079126172
506	63	11.153616882033715	12.156586330534543
506	64	11.985856245603452	12.808481373209714
506	65	61	45.5
506	66	14.558557855983933	12.99999310452767
506	67	2.295633720726232	3.894835434005594
506	68	2.680096287483753	2.849806117273682
506	69	60.629999416032895	51.17345179056873
506	70	7.000000000000001	10.33401570921135
506	71	21.66981638212582	22.903556876839538
506	72	20.908972415233624	20.608731133014466
506	73	71.64475015457738	49.645408300047606
506	74	10.864874135995038	6.140648660393929
506	75	7.404361806314146	9.451975080987943
506	76	61.617442332965524	30.112127496464588
506	77	11.181900021401292	11.156043545686485
506	78	42.01633337535496	52.99999444811046
506	79	24.273891622048033	13.000006733399154
506	80	61.98118455733991	44.38094123595751
506	81	53.74938718063169	1.000034841746936
507	0	10.146362152018684	7.087973333793199
507	1	85.99999999958749	33.3159164193499
507	2	52.03942794303814	1.0000000019718966
507	3	61.277479589748786	44.18385592666757
507	4	7.000001016064925	20.72460739030192
507	5	21.227221657434008	16.746448261593187
507	6	21.18954824520578	24.960766515999186
507	7	21.331391069352208	19.906437853948972
507	8	19.07390681224053	12.989202243830418
507	9	17.647909556336007	12.997214585886658
507	10	9.253672955583138	10.57863250802356
507	11	20.999998939880864	26.65489202837858
507	12	12.385786166651432	6.612731858112165
507	13	15.846262778926421	12.999904312170662
507	14	8.630447299227505	8.454963494153704
507	15	21.51503044308645	21.176610890808156
507	16	49.38727971485646	1.0000000224428622
507	17	72.87411702540967	5.1264578205404305
507	18	66	34
507	19	55.24971459410929	29.788294057997366
507	20	68.27261554602966	46.60864737508166
507	21	78	32.75
507	22	2.2825667065800275	2.5835460112330657
507	23	2.4805462236566083	1.3376963607337433
507	24	82.96616144843173	54.99996109424659
507	25	20.611288065555502	13.908991031984463
507	26	20.746512169020765	13.222826603971617
507	27	74.68227460801471	1.457313651426055
507	28	61.474767775086995	41.99999910952457
507	29	74.47599937084644	1.2968835082744343
507	30	84.11150214518418	54.99960508755329
507	31	20.786019610898904	21.667641236488613
507	32	78.54221091451869	54.986844676992334
507	33	2.3350901511244913	1.5616948111675575
507	34	21.144429352593612	22.88649733086278
507	35	22	26.76212303028634
507	36	51	38.75
507	37	70.64446740517606	48.62575039853053
507	38	57.97610838315705	13.000117074775334
507	39	44	50
507	40	13.040069220848915	12.99999952628245
507	41	13.75	53
507	42	21.63073516057136	17.923623207490326
507	43	20.9924655827763	17.883307106665274
507	44	47.699779107916754	1.0000000046057334
507	45	21.35891395054165	18.853820962590476
507	46	21.99999999998402	28.59547642470175
507	47	60.19399002196866	51.9424657665986
507	48	11.486769082612152	32.40792333605133
507	49	20.999999706783015	34.00196070109077
507	50	66.03900041719187	31.137589597800968
507	51	57.66322827869143	43.000000000000064
507	52	20.892163340546485	24.508884573003392
507	53	13.990886276832766	5.009222441475743
507	54	2.5894047740325696	1.3015451414745942
507	55	21.734426461358712	12.764352412218146
507	56	61.166414445210236	29.89645248039258
507	57	21.99989560342012	23.8953229901209
507	58	66.72117177006355	44.854496302493814
507	59	14.958754350393527	12.00000000000407
507	60	59.48479109336364	43.00000000000001
507	61	21.0068468244854	27.884898200877014
507	62	2.678246152903253	1.5233323171536548
507	63	10.905888542923872	12.122960893706466
507	64	11.74044420976709	12.856156656812974
507	65	61	45.75
507	66	14.308557856002983	12.999996190811506
507	67	2.217208496559126	3.6574549710050785
507	68	2.5238873197554264	2.6546170847917043
507	69	60.705178204820214	50.935023290350166
507	70	7.149950880502378	10.133978879011105
507	71	21.75562329486164	22.66874381560412
